anomaly,attempt_number,away_score_before,back_to_back,clock,clutch,confidence,continuous_stint_seconds,cumulative_seconds_played,date,days_rest,description,event_id,event_index,game_id,home_score_before,interrupted,interruptions,made,opponent,period,period_label,player_attempt_number_game,player_id,player_name,position,previous_bench_rest_seconds,previous_result,review_before,score_margin_before,score_state,seconds_since_previous_ft,segment,sequence,stint_number,substitution_before,team_attempt_number_game,team_game_number,team_id,timeout_before,trip_id,trip_length,trip_type,venue,wallclock,workload_confidence
,1,108,False,1:57,True,high,157.0,1079.0,2026-03-10,1,De'Anthony Melton makes free throw 1 of 2,401810789665,450,401810789,111,False,,True,UTAH,4,Q4,4,4066436,De'Anthony Melton,1 of 2,222.0,,False,-3,trailing,,Regular Season,665,4,False,18,64,9,False,401810789-401810789665,2,shooting,away,2026-03-10T03:19:50Z,high
,2,109,False,1:57,True,high,157.0,1079.0,2026-03-10,1,De'Anthony Melton makes free throw 2 of 2,401810789666,451,401810789,111,False,,True,UTAH,4,Q4,5,4066436,De'Anthony Melton,2 of 2,222.0,made,False,-2,trailing,11,Regular Season,666,4,False,19,64,9,False,401810789-401810789665,2,shooting,away,2026-03-10T03:20:01Z,high
,1,112,False,1:26,True,high,202.0,1862.0,2026-03-10,1,Draymond Green makes free throw 1 of 2,401810789677,459,401810789,113,False,,True,UTAH,4,Q4,1,6589,Draymond Green,1 of 2,109.0,,False,-1,trailing,,Regular Season,677,5,False,20,64,9,False,401810789-401810789677,2,shooting,away,2026-03-10T03:22:11Z,high
,2,113,False,1:26,True,high,202.0,1862.0,2026-03-10,1,Draymond Green misses free throw 2 of 2,401810789680,461,401810789,113,False,,False,UTAH,4,Q4,2,6589,Draymond Green,2 of 2,109.0,made,False,0,tied,0,Regular Season,680,5,False,21,64,9,False,401810789-401810789677,2,shooting,away,2026-03-10T03:22:11Z,high
,1,0,True,11:47,False,high,13.0,13.0,2026-03-11,0,Brandin Podziemski makes free throw 1 of 2,4018107989,2,401810798,0,False,,True,CHI,1,Q1,1,4709138,Brandin Podziemski,1 of 2,,,False,0,tied,,Regular Season,9,1,False,1,65,9,False,401810798-4018107989,2,shooting,home,2026-03-11T02:11:31Z,high
,2,0,True,11:47,False,high,13.0,13.0,2026-03-11,0,Brandin Podziemski makes free throw 2 of 2,40181079810,3,401810798,1,False,,True,CHI,1,Q1,2,4709138,Brandin Podziemski,2 of 2,,made,False,1,leading,14,Regular Season,10,1,False,2,65,9,False,401810798-4018107989,2,shooting,home,2026-03-11T02:11:45Z,high
,1,15,True,5:07,False,high,124.0,124.0,2026-03-11,0,Kristaps Porzingis makes free throw 1 of 2,40181079890,61,401810798,16,False,,True,CHI,1,Q1,1,3102531,Kristaps Porzingis,1 of 2,,,False,1,leading,,Regular Season,90,1,False,3,65,9,False,401810798-40181079890,2,technical,home,2026-03-11T02:28:43Z,high
,2,15,True,5:07,False,high,124.0,124.0,2026-03-11,0,Kristaps Porzingis makes free throw 2 of 2,40181079899,66,401810798,17,False,,True,CHI,1,Q1,2,3102531,Kristaps Porzingis,2 of 2,,made,False,2,leading,42,Regular Season,99,1,False,4,65,9,False,401810798-40181079890,2,technical,home,2026-03-11T02:29:25Z,high
,1,33,True,6:57,False,high,120.0,551.0,2026-03-11,0,Pat Spencer misses free throw 1 of 1,401810798256,172,401810798,41,True,substitution,False,CHI,2,Q2,1,4592714,Pat Spencer,1 of 1,183.0,,False,8,leading,,Regular Season,256,2,True,5,65,9,False,401810798-401810798256,1,and-one,home,2026-03-11T02:50:29Z,high
,1,33,True,6:01,False,high,56.0,303.2,2026-03-11,0,Gary Payton II makes free throw 1 of 2,401810798274,183,401810798,41,False,,True,CHI,2,Q2,1,3134903,Gary Payton II,1 of 2,362.8,,False,8,leading,,Regular Season,274,2,False,6,65,9,False,401810798-401810798274,2,shooting,home,2026-03-11T02:52:45Z,high
,2,33,True,6:01,False,high,56.0,303.2,2026-03-11,0,Gary Payton II makes free throw 2 of 2,401810798281,187,401810798,42,False,,True,CHI,2,Q2,2,3134903,Gary Payton II,2 of 2,362.8,made,False,9,leading,18,Regular Season,281,2,False,7,65,9,False,401810798-401810798274,2,shooting,home,2026-03-11T02:53:03Z,high
,1,75,True,5:21,False,high,250.0,794.0,2026-03-11,0,LJ Cryer makes free throw 1 of 1,401810798465,310,401810798,69,True,substitution,True,CHI,3,Q3,1,4433149,LJ Cryer,1 of 1,380.0,,False,-6,trailing,,Regular Season,465,4,True,8,65,9,False,401810798-401810798465,1,and-one,home,2026-03-11T03:38:39Z,high
,1,75,True,4:52,False,high,153.0,777.0,2026-03-11,0,Kristaps Porzingis makes free throw 1 of 1,401810798475,316,401810798,72,False,,True,CHI,3,Q3,3,3102531,Kristaps Porzingis,1 of 1,275.0,,False,-3,trailing,,Regular Season,475,4,False,9,65,9,False,401810798-401810798475,1,and-one,home,2026-03-11T03:40:07Z,high
,1,96,True,10:25,False,high,233.0,1073.8,2026-03-11,0,Will Richard makes free throw 1 of 1,401810798582,391,401810798,88,False,,True,CHI,4,Q4,1,4897262,Will Richard,1 of 1,307.0,,False,-8,trailing,,Regular Season,582,6,False,10,65,9,False,401810798-401810798582,1,and-one,home,2026-03-11T03:56:23Z,high
,1,98,True,9:33,False,high,147.0,1078.0,2026-03-11,0,Kristaps Porzingis makes free throw 1 of 2,401810798593,400,401810798,89,False,,True,CHI,4,Q4,4,3102531,Kristaps Porzingis,1 of 2,138.0,,False,-9,trailing,,Regular Season,593,5,False,11,65,9,False,401810798-401810798593,2,shooting,home,2026-03-11T03:57:54Z,high
,2,98,True,9:33,False,high,147.0,1078.0,2026-03-11,0,Kristaps Porzingis makes free throw 2 of 2,401810798594,401,401810798,90,False,,True,CHI,4,Q4,5,3102531,Kristaps Porzingis,2 of 2,138.0,made,False,-8,trailing,16,Regular Season,594,5,False,12,65,9,False,401810798-401810798593,2,shooting,home,2026-03-11T03:58:10Z,high
,1,103,True,6:31,False,high,115.0,1092.0,2026-03-11,0,LJ Cryer makes free throw 1 of 2,401810798646,436,401810798,98,False,,True,CHI,4,Q4,2,4433149,LJ Cryer,1 of 2,352.0,,False,-5,trailing,,Regular Season,646,5,False,13,65,9,False,401810798-401810798646,2,shooting,home,2026-03-11T04:05:22Z,high
,2,103,True,6:31,False,high,115.0,1092.0,2026-03-11,0,LJ Cryer makes free throw 2 of 2,401810798649,438,401810798,99,False,,True,CHI,4,Q4,3,4433149,LJ Cryer,2 of 2,352.0,made,False,-4,trailing,0,Regular Season,649,5,False,14,65,9,False,401810798-401810798646,2,shooting,home,2026-03-11T04:05:22Z,high
,1,114,True,9.6,True,high,7.9,1229.9,2026-03-11,0,LJ Cryer makes free throw 1 of 2,401810798725,492,401810798,115,False,,True,CHI,4,Q4,4,4433149,LJ Cryer,1 of 2,243.5,,False,1,leading,,Regular Season,725,6,False,15,65,9,False,401810798-401810798725,2,transition-take,home,2026-03-11T04:23:22Z,high
,2,114,True,9.6,True,high,7.9,1229.9,2026-03-11,0,LJ Cryer makes free throw 2 of 2,401810798732,496,401810798,116,False,,True,CHI,4,Q4,5,4433149,LJ Cryer,2 of 2,243.5,made,False,2,leading,26,Regular Season,732,6,False,16,65,9,False,401810798-401810798725,2,transition-take,home,2026-03-11T04:23:48Z,high
,1,116,True,7.9,True,high,1.1,1231.0,2026-03-11,0,LJ Cryer misses free throw 1 of 2,401810798749,505,401810798,117,False,,False,CHI,4,Q4,6,4433149,LJ Cryer,1 of 2,0.6,,False,1,leading,,Regular Season,749,7,False,17,65,9,False,401810798-401810798749,2,transition-take,home,2026-03-11T04:27:31Z,high
,2,116,True,7.9,True,high,1.1,1231.0,2026-03-11,0,LJ Cryer makes free throw 2 of 2,401810798755,509,401810798,117,False,,True,CHI,4,Q4,7,4433149,LJ Cryer,2 of 2,0.6,missed,False,1,leading,26,Regular Season,755,7,False,18,65,9,False,401810798-401810798749,2,transition-take,home,2026-03-11T04:27:57Z,high
,1,9,False,8:55,False,high,185.0,185.0,2026-03-14,2,Gui Santos makes free throw 1 of 2,40181082141,29,401810821,8,False,,True,MIN,1,Q1,1,4997536,Gui Santos,1 of 2,,,False,-1,trailing,,Regular Season,41,1,False,1,66,9,False,401810821-40181082141,2,shooting,home,2026-03-14T02:17:53Z,high
,2,9,False,8:55,False,high,185.0,185.0,2026-03-14,2,Gui Santos makes free throw 2 of 2,40181082142,30,401810821,9,False,,True,MIN,1,Q1,2,4997536,Gui Santos,2 of 2,,made,False,0,tied,26,Regular Season,42,1,False,2,66,9,False,401810821-40181082141,2,shooting,home,2026-03-14T02:18:19Z,high
,1,15,False,6:26,False,high,334.0,334.0,2026-03-14,2,De'Anthony Melton makes free throw 1 of 2,40181082173,53,401810821,14,False,,True,MIN,1,Q1,1,4066436,De'Anthony Melton,1 of 2,,,False,-1,trailing,,Regular Season,73,1,False,3,66,9,False,401810821-40181082173,2,shooting,home,2026-03-14T02:25:34Z,high
,2,15,False,6:26,False,high,334.0,334.0,2026-03-14,2,De'Anthony Melton makes free throw 2 of 2,40181082174,54,401810821,15,False,,True,MIN,1,Q1,2,4066436,De'Anthony Melton,2 of 2,,made,False,0,tied,18,Regular Season,74,1,False,4,66,9,False,401810821-40181082173,2,shooting,home,2026-03-14T02:25:52Z,high
,1,25,False,3:03,False,high,42.0,42.0,2026-03-14,2,Gary Payton II makes free throw 1 of 2,401810821127,89,401810821,21,False,,True,MIN,1,Q1,1,3134903,Gary Payton II,1 of 2,,,False,-4,trailing,,Regular Season,127,1,False,5,66,9,False,401810821-401810821127,2,shooting,home,2026-03-14T02:32:15Z,high
,2,25,False,3:03,False,high,42.0,42.0,2026-03-14,2,Gary Payton II makes free throw 2 of 2,401810821128,90,401810821,22,False,,True,MIN,1,Q1,2,3134903,Gary Payton II,2 of 2,,made,False,-3,trailing,17,Regular Season,128,1,False,6,66,9,False,401810821-401810821127,2,shooting,home,2026-03-14T02:32:32Z,high
,1,65,False,1:37,False,high,64.0,591.5,2026-03-14,2,Quinten Post makes free throw 1 of 2,401810821323,222,401810821,46,False,,True,MIN,2,Q2,1,4593016,Quinten Post,1 of 2,169.0,,False,-19,trailing,,Regular Season,323,3,False,7,66,9,False,401810821-401810821323,2,shooting,home,2026-03-14T03:07:04Z,high
,2,65,False,1:37,False,high,64.0,591.5,2026-03-14,2,Quinten Post makes free throw 2 of 2,401810821326,224,401810821,47,False,,True,MIN,2,Q2,2,4593016,Quinten Post,2 of 2,169.0,made,False,-18,trailing,15,Regular Season,326,3,False,8,66,9,False,401810821-401810821323,2,shooting,home,2026-03-14T03:07:19Z,high
,1,75,False,9:28,False,high,294.0,1201.0,2026-03-14,2,Brandin Podziemski makes free throw 1 of 2,401810821388,264,401810821,54,False,,True,MIN,3,Q3,1,4709138,Brandin Podziemski,1 of 2,81.0,,False,-21,trailing,,Regular Season,388,4,False,9,66,9,False,401810821-401810821388,2,shooting,home,2026-03-14T03:33:05Z,high
,2,75,False,9:28,False,high,294.0,1201.0,2026-03-14,2,Brandin Podziemski makes free throw 2 of 2,401810821391,266,401810821,55,False,,True,MIN,3,Q3,2,4709138,Brandin Podziemski,2 of 2,81.0,made,False,-20,trailing,20,Regular Season,391,4,False,10,66,9,False,401810821-401810821388,2,shooting,home,2026-03-14T03:33:25Z,high
,1,100,False,1:34,False,high,283.0,283.0,2026-03-14,2,Malevy Leons makes free throw 1 of 2,401810821488,330,401810821,81,False,,True,MIN,3,Q3,1,4897449,Malevy Leons,1 of 2,,,False,-19,trailing,,Regular Season,488,1,False,11,66,9,False,401810821-401810821488,2,shooting,home,2026-03-14T03:49:18Z,high
,2,100,False,1:34,False,high,283.0,283.0,2026-03-14,2,Malevy Leons makes free throw 2 of 2,401810821497,335,401810821,82,False,,True,MIN,3,Q3,2,4897449,Malevy Leons,2 of 2,,made,False,-18,trailing,0,Regular Season,497,1,False,12,66,9,False,401810821-401810821488,2,shooting,home,2026-03-14T03:49:18Z,high
,1,100,False,53.9,False,high,155.1,681.1,2026-03-14,2,LJ Cryer makes free throw 1 of 2,401810821506,342,401810821,83,False,,True,MIN,3,Q3,1,4433149,LJ Cryer,1 of 2,653.0,,False,-17,trailing,,Regular Season,506,3,False,13,66,9,False,401810821-401810821506,2,shooting,home,2026-03-14T03:50:52Z,high
,2,100,False,53.9,False,high,155.1,681.1,2026-03-14,2,LJ Cryer makes free throw 2 of 2,401810821509,344,401810821,84,False,,True,MIN,3,Q3,2,4433149,LJ Cryer,2 of 2,653.0,made,False,-16,trailing,20,Regular Season,509,3,False,14,66,9,False,401810821-401810821506,2,shooting,home,2026-03-14T03:51:12Z,high
,1,100,False,23.5,False,high,70.5,1165.0,2026-03-14,2,Kristaps Porzingis makes free throw 1 of 2,401810821515,349,401810821,85,False,,True,MIN,3,Q3,1,3102531,Kristaps Porzingis,1 of 2,283.0,,False,-15,trailing,,Regular Season,515,5,False,15,66,9,False,401810821-401810821515,2,shooting,home,2026-03-14T03:52:31Z,high
,2,100,False,23.5,False,high,70.5,1165.0,2026-03-14,2,Kristaps Porzingis makes free throw 2 of 2,401810821520,352,401810821,86,False,,True,MIN,3,Q3,2,3102531,Kristaps Porzingis,2 of 2,283.0,made,False,-14,trailing,23,Regular Season,520,5,False,16,66,9,False,401810821-401810821515,2,shooting,home,2026-03-14T03:52:54Z,high
,1,107,False,9:48,False,high,155.5,1048.0,2026-03-14,2,Gary Payton II makes free throw 1 of 2,401810821555,376,401810821,92,False,,True,MIN,4,Q4,3,3134903,Gary Payton II,1 of 2,185.5,,False,-15,trailing,,Regular Season,555,5,False,17,66,9,False,401810821-401810821555,2,shooting,home,2026-03-14T04:00:05Z,high
,2,107,False,9:48,False,high,155.5,1048.0,2026-03-14,2,Gary Payton II makes free throw 2 of 2,401810821556,377,401810821,93,False,,True,MIN,4,Q4,4,3134903,Gary Payton II,2 of 2,185.5,made,False,-14,trailing,17,Regular Season,556,5,False,18,66,9,False,401810821-401810821555,2,shooting,home,2026-03-14T04:00:22Z,high
,1,112,False,7:10,False,high,21.0,1209.5,2026-03-14,2,Kristaps Porzingis makes free throw 1 of 2,401810821598,407,401810821,102,False,,True,MIN,4,Q4,3,3102531,Kristaps Porzingis,1 of 2,269.0,,False,-10,trailing,,Regular Season,598,6,False,19,66,9,False,401810821-401810821598,2,shooting,home,2026-03-14T04:08:41Z,high
,2,112,False,7:10,False,high,21.0,1209.5,2026-03-14,2,Kristaps Porzingis makes free throw 2 of 2,401810821599,408,401810821,103,False,,True,MIN,4,Q4,4,3102531,Kristaps Porzingis,2 of 2,269.0,made,False,-9,trailing,15,Regular Season,599,6,False,20,66,9,False,401810821-401810821598,2,shooting,home,2026-03-14T04:08:56Z,high
,1,115,False,6:13,False,high,441.0,1833.0,2026-03-14,2,Brandin Podziemski misses free throw 1 of 2,401810821613,416,401810821,104,False,,False,MIN,4,Q4,3,4709138,Brandin Podziemski,1 of 2,283.0,,False,-11,trailing,,Regular Season,613,5,False,21,66,9,False,401810821-401810821613,2,shooting,home,2026-03-14T04:11:14Z,high
,2,115,False,6:13,False,high,441.0,1833.0,2026-03-14,2,Brandin Podziemski makes free throw 2 of 2,401810821615,418,401810821,104,False,,True,MIN,4,Q4,4,4709138,Brandin Podziemski,2 of 2,283.0,missed,False,-11,trailing,13,Regular Season,615,5,False,22,66,9,False,401810821-401810821613,2,shooting,home,2026-03-14T04:11:27Z,high
,1,122,False,2:13,False,high,130.0,2020.0,2026-03-14,2,Brandin Podziemski makes free throw 1 of 1,401810821675,461,401810821,110,False,,True,MIN,4,Q4,5,4709138,Brandin Podziemski,1 of 1,53.0,,False,-12,trailing,,Regular Season,675,6,False,23,66,9,False,401810821-401810821675,1,and-one,home,2026-03-14T04:26:56Z,high
,1,125,False,59.7,False,high,391.3,1102.8,2026-03-14,2,LJ Cryer makes free throw 1 of 2,401810821693,475,401810821,113,False,,True,MIN,4,Q4,3,4433149,LJ Cryer,1 of 2,292.5,,False,-12,trailing,,Regular Season,693,4,False,24,66,9,False,401810821-401810821693,2,shooting,home,2026-03-14T04:29:41Z,high
,2,125,False,59.7,False,high,391.3,1102.8,2026-03-14,2,LJ Cryer makes free throw 2 of 2,401810821694,476,401810821,114,False,,True,MIN,4,Q4,4,4433149,LJ Cryer,2 of 2,292.5,made,False,-11,trailing,14,Regular Season,694,4,False,25,66,9,False,401810821-401810821693,2,shooting,home,2026-03-14T04:29:55Z,high
,1,5,False,10:13,False,high,107.0,107.0,2026-03-16,1,Brandin Podziemski misses free throw 1 of 3,40181083623,10,401810836,7,False,,False,NY,1,Q1,1,4709138,Brandin Podziemski,1 of 3,,,False,-2,trailing,,Regular Season,23,1,False,1,67,9,False,401810836-40181083623,3,shooting,away,2026-03-16T00:17:22Z,high
,2,5,False,10:13,False,high,107.0,107.0,2026-03-16,1,Brandin Podziemski makes free throw 2 of 3,40181083625,12,401810836,7,False,,True,NY,1,Q1,2,4709138,Brandin Podziemski,2 of 3,,missed,False,-2,trailing,0,Regular Season,25,1,False,2,67,9,False,401810836-40181083623,3,shooting,away,2026-03-16T00:17:22Z,high
,3,6,False,10:13,False,high,107.0,107.0,2026-03-16,1,Brandin Podziemski misses free throw 3 of 3,40181083626,13,401810836,7,False,,False,NY,1,Q1,3,4709138,Brandin Podziemski,3 of 3,,made,False,-1,trailing,0,Regular Season,26,1,False,3,67,9,False,401810836-40181083623,3,shooting,away,2026-03-16T00:17:22Z,high
,1,11,False,8:43,False,high,197.0,197.0,2026-03-16,1,Brandin Podziemski makes free throw 1 of 3,40181083638,22,401810836,11,False,,True,NY,1,Q1,4,4709138,Brandin Podziemski,1 of 3,,,False,0,tied,,Regular Season,38,1,False,4,67,9,False,401810836-40181083638,3,shooting,away,2026-03-16T00:19:47Z,high
,2,12,False,8:43,False,high,197.0,197.0,2026-03-16,1,Brandin Podziemski makes free throw 2 of 3,40181083639,23,401810836,11,False,,True,NY,1,Q1,5,4709138,Brandin Podziemski,2 of 3,,made,False,1,leading,15,Regular Season,39,1,False,5,67,9,False,401810836-40181083638,3,shooting,away,2026-03-16T00:20:02Z,high
,3,13,False,8:43,False,high,197.0,197.0,2026-03-16,1,Brandin Podziemski makes free throw 3 of 3,40181083644,26,401810836,11,False,,True,NY,1,Q1,6,4709138,Brandin Podziemski,3 of 3,,made,False,2,leading,24,Regular Season,44,1,False,6,67,9,False,401810836-40181083638,3,shooting,away,2026-03-16T00:20:26Z,high
,1,26,False,2:57,False,high,221.0,221.0,2026-03-16,1,Pat Spencer makes free throw 1 of 2,401810836128,82,401810836,21,True,timeout;substitution,True,NY,1,Q1,1,4592714,Pat Spencer,1 of 2,,,False,5,leading,,Regular Season,128,1,True,7,67,9,True,401810836-401810836128,2,shooting,away,2026-03-16T00:40:14Z,high
,2,27,False,2:57,False,high,221.0,221.0,2026-03-16,1,Pat Spencer makes free throw 2 of 2,401810836129,83,401810836,21,True,timeout;substitution,True,NY,1,Q1,2,4592714,Pat Spencer,2 of 2,,made,False,6,leading,15,Regular Season,129,1,True,8,67,9,True,401810836-401810836128,2,shooting,away,2026-03-16T00:40:29Z,high
,1,28,False,2:24,False,high,64.0,386.0,2026-03-16,1,Brandin Podziemski makes free throw 1 of 2,401810836138,88,401810836,21,False,,True,NY,1,Q1,7,4709138,Brandin Podziemski,1 of 2,190.0,,False,7,leading,,Regular Season,138,2,False,9,67,9,False,401810836-401810836138,2,shooting,away,2026-03-16T00:41:48Z,high
,2,29,False,2:24,False,high,64.0,386.0,2026-03-16,1,Brandin Podziemski makes free throw 2 of 2,401810836139,89,401810836,21,False,,True,NY,1,Q1,8,4709138,Brandin Podziemski,2 of 2,190.0,made,False,8,leading,16,Regular Season,139,2,False,10,67,9,False,401810836-401810836138,2,shooting,away,2026-03-16T00:42:04Z,high
,1,66,False,6:39,False,high,617.0,1442.3,2026-03-16,1,Brandin Podziemski makes free throw 1 of 1,401810836424,280,401810836,62,True,substitution,True,NY,3,Q3,9,4709138,Brandin Podziemski,1 of 1,112.0,,False,4,leading,,Regular Season,424,4,True,11,67,9,False,401810836-401810836424,1,and-one,away,2026-03-16T01:50:07Z,high
,1,88,False,6:57,False,high,519.0,1554.0,2026-03-16,1,Gui Santos makes free throw 1 of 2,401810836594,390,401810836,93,False,,True,NY,4,Q4,1,4997536,Gui Santos,1 of 2,307.0,,False,-5,trailing,,Regular Season,594,5,False,12,67,9,False,401810836-401810836594,2,shooting,away,2026-03-16T02:18:19Z,high
,2,89,False,6:57,False,high,519.0,1554.0,2026-03-16,1,Gui Santos makes free throw 2 of 2,401810836597,392,401810836,93,False,,True,NY,4,Q4,2,4997536,Gui Santos,2 of 2,307.0,made,False,-4,trailing,20,Regular Season,597,5,False,13,67,9,False,401810836-401810836594,2,shooting,away,2026-03-16T02:18:39Z,high
,1,97,False,3:33,True,high,16.0,1692.0,2026-03-16,1,Gui Santos makes free throw 1 of 2,401810836640,422,401810836,101,False,,True,NY,4,Q4,3,4997536,Gui Santos,1 of 2,66.0,,False,-4,trailing,,Regular Season,640,6,False,14,67,9,False,401810836-401810836640,2,shooting,away,2026-03-16T02:28:23Z,high
,2,98,False,3:33,True,high,16.0,1692.0,2026-03-16,1,Gui Santos makes free throw 2 of 2,401810836643,424,401810836,101,False,,True,NY,4,Q4,4,4997536,Gui Santos,2 of 2,66.0,made,False,-3,trailing,33,Regular Season,643,6,False,15,67,9,False,401810836-401810836640,2,shooting,away,2026-03-16T02:28:56Z,high
,1,18,True,4:45,False,high,121.0,121.0,2026-03-16,0,Kristaps Porzingis makes free throw 1 of 2,401810839107,71,401810839,17,False,,True,WSH,1,Q1,1,3102531,Kristaps Porzingis,1 of 2,,,False,1,leading,,Regular Season,107,1,False,1,68,9,False,401810839-401810839107,2,shooting,away,2026-03-16T23:27:20Z,high
,2,19,True,4:45,False,high,121.0,121.0,2026-03-16,0,Kristaps Porzingis makes free throw 2 of 2,401810839110,73,401810839,17,False,,True,WSH,1,Q1,2,3102531,Kristaps Porzingis,2 of 2,,made,False,2,leading,32,Regular Season,110,1,False,2,68,9,False,401810839-401810839107,2,shooting,away,2026-03-16T23:27:52Z,high
,1,23,True,2:44,False,high,242.0,242.0,2026-03-16,0,Kristaps Porzingis makes technical free throw,401810839144,97,401810839,21,False,,True,WSH,1,Q1,3,3102531,Kristaps Porzingis,1 of 1,,,False,2,leading,,Regular Season,144,1,False,3,68,9,False,401810839-401810839144,1,technical,away,2026-03-16T23:35:45Z,high
,1,24,True,2:44,False,high,49.0,326.0,2026-03-16,0,Brandin Podziemski misses free throw 1 of 2,401810839145,98,401810839,21,False,,False,WSH,1,Q1,1,4709138,Brandin Podziemski,1 of 2,230.0,,False,3,leading,,Regular Season,145,2,False,4,68,9,False,401810839-401810839145,2,technical,away,2026-03-16T23:36:22Z,high
