confidence,duration_seconds,end_elapsed,end_event_index,end_sequence,game_id,player_id,player_name,start_elapsed,start_event_index,start_sequence,stint_number
high,77.0,3180,1000000000000,1000000000000,401810296,4897262,Will Richard,3103.0,537,797,5
high,77.0,3180,1000000000000,1000000000000,401810296,2990984,Buddy Hield,3103.0,538,798,3
high,77.0,3180,1000000000000,1000000000000,401810296,4432171,Moses Moody,3103.0,539,799,7
high,210.0,210.0,22,41,401810304,4593016,Quinten Post,0.0,0,0,1
high,232.0,232.0,30,54,401810304,6430,Jimmy Butler III,0.0,0,0,1
high,409.0,409.0,57,92,401810304,4432171,Moses Moody,0.0,0,0,1
high,409.0,409.0,58,93,401810304,6589,Draymond Green,0.0,0,0,1
high,450.0,450.0,65,109,401810304,3975,Stephen Curry,0.0,0,0,1
high,218.0,450.0,66,111,401810304,3134903,Gary Payton II,232.0,30,54,1
high,306.0,715.0,107,169,401810304,4709138,Brandin Podziemski,409.0,58,93,1
high,505.0,715.0,108,170,401810304,4997536,Gui Santos,210.0,22,41,1
high,270.0,720.0,115,182,401810304,4066436,De'Anthony Melton,450.0,66,111,1
high,270.0,720.0,116,183,401810304,6430,Jimmy Butler III,450.0,65,109,2
high,311.0,720.0,117,184,401810304,4431684,Trayce Jackson-Davis,409.0,57,92,1
high,5.0,720.0,118,185,401810304,3134903,Gary Payton II,715.0,107,169,2
high,175.0,895.0,144,223,401810304,4997536,Gui Santos,720.0,116,183,2
high,273.0,988.0,161,252,401810304,6589,Draymond Green,715.0,108,170,2
high,268.0,988.0,162,253,401810304,3975,Stephen Curry,720.0,118,185,2
high,155.0,1050.0,172,270,401810304,3134903,Gary Payton II,895.0,144,223,3
high,423.0,1143.0,181,286,401810304,2990984,Buddy Hield,720.0,115,182,1
high,493.0,1213.0,190,298,401810304,4897262,Will Richard,720.0,117,184,1
high,370.0,1358.0,208,326,401810304,4431684,Trayce Jackson-Davis,988.0,161,252,2
high,227.0,1440.0,231,357,401810304,4066436,De'Anthony Melton,1213.0,190,298,2
high,82.0,1440.0,232,358,401810304,4593016,Quinten Post,1358.0,208,326,2
high,452.0,1440.0,233,359,401810304,4592714,Pat Spencer,988.0,162,253,1
high,667.0,1717.0,279,431,401810304,6430,Jimmy Butler III,1050.0,172,270,3
high,291.0,1731.0,282,437,401810304,4432171,Moses Moody,1440.0,231,357,2
high,612.0,1755.0,286,447,401810304,4709138,Brandin Podziemski,1143.0,181,286,2
high,369.0,1809.0,295,460,401810304,6589,Draymond Green,1440.0,232,358,3
high,226.0,1943.0,315,482,401810304,3134903,Gary Payton II,1717.0,279,431,4
high,503.0,1943.0,316,483,401810304,3975,Stephen Curry,1440.0,233,359,3
high,236.0,1991.0,323,498,401810304,4997536,Gui Santos,1755.0,286,447,3
high,429.0,2160.0,350,536,401810304,4066436,De'Anthony Melton,1731.0,282,437,3
high,217.0,2160.0,351,537,401810304,6430,Jimmy Butler III,1943.0,315,482,4
high,351.0,2160.0,352,538,401810304,4431684,Trayce Jackson-Davis,1809.0,295,460,3
high,169.0,2160.0,353,539,401810304,4592714,Pat Spencer,1991.0,323,498,2
high,234.0,2394.0,397,607,401810304,2990984,Buddy Hield,2160.0,352,538,2
high,234.0,2394.0,398,608,401810304,4997536,Gui Santos,2160.0,351,537,4
high,234.0,2394.0,399,609,401810304,6589,Draymond Green,2160.0,353,539,4
high,234.0,2394.0,400,610,401810304,3975,Stephen Curry,2160.0,350,536,4
high,676.0,2619.0,424,650,401810304,4897262,Will Richard,1943.0,316,483,2
high,284.0,2678.0,437,666,401810304,4709138,Brandin Podziemski,2394.0,397,607,3
high,284.0,2678.0,438,667,401810304,4431684,Trayce Jackson-Davis,2394.0,399,609,4
high,486.0,2880,1000000000000,1000000000000,401810304,4066436,De'Anthony Melton,2394.0,398,608,4
high,486.0,2880,1000000000000,1000000000000,401810304,6430,Jimmy Butler III,2394.0,400,610,5
high,261.0,2880,1000000000000,1000000000000,401810304,3975,Stephen Curry,2619.0,424,650,5
high,202.0,2880,1000000000000,1000000000000,401810304,4897262,Will Richard,2678.0,437,666,3
high,202.0,2880,1000000000000,1000000000000,401810304,6589,Draymond Green,2678.0,438,667,5
high,297.0,297.0,41,61,401810317,4593016,Quinten Post,0.0,0,0,1
high,318.0,318.0,48,71,401810317,6430,Jimmy Butler III,0.0,0,0,1
high,425.0,425.0,64,94,401810317,4432171,Moses Moody,0.0,0,0,1
high,425.0,425.0,65,95,401810317,6589,Draymond Green,0.0,0,0,1
high,150.0,468.0,72,107,401810317,3134903,Gary Payton II,318.0,48,71,1
high,253.0,550.0,87,126,401810317,4709138,Brandin Podziemski,297.0,41,61,1
high,550.0,550.0,88,127,401810317,3975,Stephen Curry,0.0,0,0,1
high,176.0,601.0,97,146,401810317,4431684,Trayce Jackson-Davis,425.0,64,94,1
high,101.5,702.5,114,171,401810317,4593016,Quinten Post,601.0,97,146,2
high,170.0,720.0,120,181,401810317,4897262,Will Richard,550.0,88,127,1
high,295.0,720.0,121,182,401810317,4066436,De'Anthony Melton,425.0,65,95,1
high,170.0,720.0,122,183,401810317,6430,Jimmy Butler III,550.0,87,126,2
high,252.0,720.0,123,184,401810317,3213,Al Horford,468.0,72,107,1
high,215.5,918.0,152,240,401810317,3134903,Gary Payton II,702.5,114,171,2
high,285.0,1005.0,169,265,401810317,4432171,Moses Moody,720.0,123,184,2
high,285.0,1005.0,170,266,401810317,6589,Draymond Green,720.0,122,183,2
high,285.0,1005.0,171,267,401810317,3975,Stephen Curry,720.0,120,181,2
high,155.0,1160.0,192,301,401810317,4066436,De'Anthony Melton,1005.0,170,266,2
high,547.0,1267.0,211,326,401810317,4709138,Brandin Podziemski,720.0,121,182,2
high,287.0,1292.0,217,337,401810317,3213,Al Horford,1005.0,169,265,2
high,515.7,1433.7,240,372,401810317,4997536,Gui Santos,918.0,152,240,1
high,166.70000000000005,1433.7,241,373,401810317,3975,Stephen Curry,1267.0,211,326,3
high,280.0,1440.0,248,384,401810317,4897262,Will Richard,1160.0,192,301,2
high,6.2999999999999545,1440.0,249,385,401810317,3134903,Gary Payton II,1433.7,240,372,3
high,6.2999999999999545,1440.0,250,386,401810317,4066436,De'Anthony Melton,1433.7,241,373,3
high,684.0,1689.0,289,445,401810317,6430,Jimmy Butler III,1005.0,171,267,3
high,249.0,1689.0,290,446,401810317,4593016,Quinten Post,1440.0,249,385,3
high,324.0,1764.0,304,466,401810317,4432171,Moses Moody,1440.0,250,386,3
high,472.0,1764.0,305,467,401810317,6589,Draymond Green,1292.0,217,337,3
high,226.0,1915.0,326,503,401810317,3134903,Gary Payton II,1689.0,290,446,4
high,475.0,1915.0,327,504,401810317,3975,Stephen Curry,1440.0,248,384,4
high,151.0,1915.0,328,505,401810317,4431684,Trayce Jackson-Davis,1764.0,305,467,2
high,313.0,2002.0,341,524,401810317,4709138,Brandin Podziemski,1689.0,289,445,3
high,293.0,2057.0,350,536,401810317,4066436,De'Anthony Melton,1764.0,304,466,4
high,98.69999999999982,2155.7,369,562,401810317,4997536,Gui Santos,2057.0,350,536,2
high,153.69999999999982,2155.7,370,563,401810317,4592714,Pat Spencer,2002.0,341,524,1
high,245.0,2160.0,376,572,401810317,4897262,Will Richard,1915.0,328,505,3
high,245.0,2160.0,377,573,401810317,6430,Jimmy Butler III,1915.0,327,504,4
high,245.0,2160.0,378,574,401810317,3213,Al Horford,1915.0,326,503,3
high,4.300000000000182,2160.0,379,575,401810317,3134903,Gary Payton II,2155.7,370,563,5
high,285.0,2445.0,416,638,401810317,4709138,Brandin Podziemski,2160.0,376,572,4
high,285.0,2445.0,417,639,401810317,6589,Draymond Green,2160.0,378,574,4
high,285.0,2445.0,418,640,401810317,3975,Stephen Curry,2160.0,379,575,5
high,400.3000000000002,2556.0,428,658,401810317,4066436,De'Anthony Melton,2155.7,369,562,5
high,396.0,2556.0,429,659,401810317,4997536,Gui Santos,2160.0,377,573,3
high,99.0,2655.0,447,688,401810317,4432171,Moses Moody,2556.0,429,659,4
high,210.0,2655.0,448,689,401810317,4593016,Quinten Post,2445.0,418,640,4
high,210.0,2655.0,449,690,401810317,4592714,Pat Spencer,2445.0,416,638,2
high,435.0,2880,1000000000000,1000000000000,401810317,6430,Jimmy Butler III,2445.0,417,639,5
high,324.0,2880,1000000000000,1000000000000,401810317,4897262,Will Richard,2556.0,428,658,4
high,225.0,2880,1000000000000,1000000000000,401810317,4066436,De'Anthony Melton,2655.0,447,688,6
high,225.0,2880,1000000000000,1000000000000,401810317,6589,Draymond Green,2655.0,448,689,5
high,225.0,2880,1000000000000,1000000000000,401810317,3975,Stephen Curry,2655.0,449,690,6
high,262.0,262.0,40,64,401810339,4997536,Gui Santos,0.0,0,0,1
high,305.0,305.0,50,78,401810339,4709138,Brandin Podziemski,0.0,0,0,1
high,305.0,305.0,51,79,401810339,4593016,Quinten Post,0.0,0,0,1
high,387.0,387.0,65,99,401810339,4897262,Will Richard,0.0,0,0,1
high,387.0,387.0,66,100,401810339,4432171,Moses Moody,0.0,0,0,1
high,229.0,491.0,80,121,401810339,3134903,Gary Payton II,262.0,40,64,1
high,155.0,542.0,89,139,401810339,4997536,Gui Santos,387.0,65,99,2
high,237.0,542.0,90,140,401810339,4431684,Trayce Jackson-Davis,305.0,51,79,1
high,404.29999999999995,709.3,122,185,401810339,4592714,Pat Spencer,305.0,50,78,1
high,333.0,720.0,127,192,401810339,2990984,Buddy Hield,387.0,66,100,1
high,229.0,720.0,128,193,401810339,3213,Al Horford,491.0,80,121,1
high,178.0,720.0,129,194,401810339,4593016,Quinten Post,542.0,89,139,2
high,136.0,856.0,151,228,401810339,4997536,Gui Santos,720.0,128,193,3
high,395.0,937.0,168,252,401810339,4709138,Brandin Podziemski,542.0,90,140,2
high,227.70000000000005,937.0,169,253,401810339,4432171,Moses Moody,709.3,122,185,2
high,358.0,1078.0,189,282,401810339,4431684,Trayce Jackson-Davis,720.0,127,192,2
high,253.0,1109.0,201,297,401810339,3134903,Gary Payton II,856.0,151,228,2
high,389.0,1109.0,202,298,401810339,4897262,Will Richard,720.0,129,194,2
high,270.0,1207.0,220,324,401810339,2990984,Buddy Hield,937.0,169,253,2
high,154.0,1263.0,228,336,401810339,4593016,Quinten Post,1109.0,201,297,3
high,326.0,1263.0,229,337,401810339,4592714,Pat Spencer,937.0,168,252,2
high,271.0,1349.0,240,354,401810339,3213,Al Horford,1078.0,189,282,2
high,322.5999999999999,1431.6,254,378,401810339,4709138,Brandin Podziemski,1109.0,202,298,3
high,82.59999999999991,1431.6,255,379,401810339,4593016,Quinten Post,1349.0,240,354,4
high,8.400000000000091,1440.0,260,388,401810339,3134903,Gary Payton II,1431.6,254,378,3
high,8.400000000000091,1440.0,261,389,401810339,4431684,Trayce Jackson-Davis,1431.6,255,379,3
high,474.0,1737.0,310,455,401810339,4997536,Gui Santos,1263.0,229,337,4
high,297.0,1737.0,311,456,401810339,4709138,Brandin Podziemski,1440.0,260,388,4
high,297.0,1737.0,312,457,401810339,4593016,Quinten Post,1440.0,261,389,5
high,638.0,1845.0,333,485,401810339,4432171,Moses Moody,1207.0,220,324,3
high,165.0,1902.0,343,500,401810339,3134903,Gary Payton II,1737.0,310,455,4
high,639.0,1902.0,344,501,401810339,4897262,Will Richard,1263.0,228,336,3
high,319.0,2056.0,364,535,401810339,4431684,Trayce Jackson-Davis,1737.0,312,457,4
high,258.0,2160.0,382,558,401810339,4709138,Brandin Podziemski,1902.0,343,500,5
high,315.0,2160.0,383,559,401810339,2990984,Buddy Hield,1845.0,333,485,3
high,258.0,2160.0,384,560,401810339,3213,Al Horford,1902.0,344,501,3
high,285.0,2341.0,416,606,401810339,4997536,Gui Santos,2056.0,364,535,5
high,181.0,2341.0,417,607,401810339,4431684,Trayce Jackson-Davis,2160.0,383,559,5
high,217.0,2377.0,424,621,401810339,4897262,Will Richard,2160.0,382,558,4
high,188.0,2529.0,442,646,401810339,3213,Al Horford,2341.0,417,607,4
high,369.0,2529.0,444,652,401810339,4432171,Moses Moody,2160.0,384,560,4
high,279.0,2620.0,454,666,401810339,3134903,Gary Payton II,2341.0,416,606,5
high,1143.0,2880,1000000000000,1000000000000,401810339,4592714,Pat Spencer,1737.0,311,456,3
high,503.0,2880,1000000000000,1000000000000,401810339,2990984,Buddy Hield,2377.0,424,621,4
high,351.0,2880,1000000000000,1000000000000,401810339,4593016,Quinten Post,2529.0,442,646,6
high,351.0,2880,1000000000000,1000000000000,401810339,4431684,Trayce Jackson-Davis,2529.0,444,652,6
high,260.0,2880,1000000000000,1000000000000,401810339,4997536,Gui Santos,2620.0,454,666,6
high,230.0,230.0,32,49,401810347,6430,Jimmy Butler III,0.0,0,0,1
high,230.0,230.0,33,50,401810347,4593016,Quinten Post,0.0,0,0,1
high,348.0,348.0,52,81,401810347,6589,Draymond Green,0.0,0,0,1
high,393.0,393.0,58,92,401810347,4432171,Moses Moody,0.0,0,0,1
high,272.0,502.0,72,115,401810347,3134903,Gary Payton II,230.0,32,49,1
high,502.0,502.0,73,116,401810347,3975,Stephen Curry,0.0,0,0,1
high,291.0,521.0,77,124,401810347,4709138,Brandin Podziemski,230.0,33,50,1
high,187.0,535.0,86,137,401810347,4431684,Trayce Jackson-Davis,348.0,52,81,1
high,218.0,720.0,107,165,401810347,4897262,Will Richard,502.0,72,115,1
high,327.0,720.0,108,166,401810347,4066436,De'Anthony Melton,393.0,58,92,1
high,218.0,720.0,109,167,401810347,6430,Jimmy Butler III,502.0,73,116,2
high,199.0,720.0,110,168,401810347,4997536,Gui Santos,521.0,77,124,1
high,185.0,720.0,111,169,401810347,4593016,Quinten Post,535.0,86,137,2
high,292.0,1012.0,158,242,401810347,6589,Draymond Green,720.0,108,166,2
high,292.0,1012.0,159,243,401810347,3975,Stephen Curry,720.0,111,169,2
high,292.0,1012.0,161,248,401810347,3134903,Gary Payton II,720.0,110,168,2
high,338.0,1058.0,167,256,401810347,4432171,Moses Moody,720.0,109,167,2
high,491.0,1211.0,185,279,401810347,4709138,Brandin Podziemski,720.0,107,165,2
high,199.0,1211.0,186,280,401810347,4593016,Quinten Post,1012.0,161,248,3
high,84.0,1295.0,202,309,401810347,6589,Draymond Green,1211.0,186,280,3
high,126.40000000000009,1421.4,230,347,401810347,4431684,Trayce Jackson-Davis,1295.0,202,309,2
high,428.0,1440.0,237,357,401810347,4897262,Will Richard,1012.0,158,242,2
high,382.0,1440.0,238,358,401810347,4066436,De'Anthony Melton,1058.0,167,256,2
high,330.0,1770.0,282,424,401810347,3134903,Gary Payton II,1440.0,238,358,3
high,758.0,1770.0,283,426,401810347,6430,Jimmy Butler III,1012.0,159,243,3
high,330.0,1770.0,284,427,401810347,4593016,Quinten Post,1440.0,237,357,4
high,408.5999999999999,1830.0,292,444,401810347,4432171,Moses Moody,1421.4,230,347,3
high,250.0,2020.0,320,491,401810347,4709138,Brandin Podziemski,1770.0,284,427,3
high,250.0,2020.0,321,492,401810347,4997536,Gui Santos,1770.0,282,424,2
high,897.9000000000001,2108.9,341,527,401810347,3975,Stephen Curry,1211.0,185,279,3
high,338.9000000000001,2108.9,342,528,401810347,4431684,Trayce Jackson-Davis,1770.0,283,426,3
high,46.79999999999973,2155.7,353,544,401810347,4593016,Quinten Post,2108.9,342,528,5
high,330.0,2160.0,357,549,401810347,4066436,De'Anthony Melton,1830.0,292,444,3
high,4.300000000000182,2160.0,358,550,401810347,3975,Stephen Curry,2155.7,353,544,4
high,425.0,2445.0,401,612,401810347,4897262,Will Richard,2020.0,320,491,3
high,411.0999999999999,2520.0,413,629,401810347,4709138,Brandin Podziemski,2108.9,341,527,4
high,360.0,2520.0,414,630,401810347,4432171,Moses Moody,2160.0,358,550,4
high,360.0,2520.0,415,631,401810347,4593016,Quinten Post,2160.0,357,549,6
high,575.0,2595.0,430,653,401810347,6430,Jimmy Butler III,2020.0,321,492,4
high,55.0,2650.0,440,666,401810347,4997536,Gui Santos,2595.0,430,653,3
high,435.0,2880,1000000000000,1000000000000,401810347,4066436,De'Anthony Melton,2445.0,401,612,4
high,360.0,2880,1000000000000,1000000000000,401810347,4431684,Trayce Jackson-Davis,2520.0,413,629,4
high,360.0,2880,1000000000000,1000000000000,401810347,3134903,Gary Payton II,2520.0,414,630,4
high,360.0,2880,1000000000000,1000000000000,401810347,3975,Stephen Curry,2520.0,415,631,5
high,230.0,2880,1000000000000,1000000000000,401810347,6430,Jimmy Butler III,2650.0,440,666,5
high,302.0,302.0,38,56,401810363,6430,Jimmy Butler III,0.0,0,0,1
high,302.0,302.0,39,57,401810363,4593016,Quinten Post,0.0,0,0,1
high,359.0,359.0,50,73,401810363,6589,Draymond Green,0.0,0,0,1
high,400.0,400.0,63,90,401810363,4432171,Moses Moody,0.0,0,0,1
high,165.0,467.0,74,107,401810363,3134903,Gary Payton II,302.0,39,57,1
high,467.0,467.0,75,108,401810363,3975,Stephen Curry,0.0,0,0,1
high,108.0,467.0,76,109,401810363,4431684,Trayce Jackson-Davis,359.0,50,73,1
high,279.0,581.0,89,171,401810363,4709138,Brandin Podziemski,302.0,38,56,1
high,253.0,720.0,120,175,401810363,4897262,Will Richard,467.0,74,107,1
high,320.0,720.0,121,176,401810363,4066436,De'Anthony Melton,400.0,63,90,1
high,253.0,720.0,122,177,401810363,6430,Jimmy Butler III,467.0,75,108,2
high,253.0,720.0,123,178,401810363,3213,Al Horford,467.0,76,109,1
high,139.0,720.0,124,179,401810363,4593016,Quinten Post,581.0,89,171,2
high,284.0,1004.0,159,240,401810363,3134903,Gary Payton II,720.0,120,175,2
high,284.0,1004.0,160,241,401810363,6589,Draymond Green,720.0,123,178,2
high,284.0,1004.0,161,242,401810363,3975,Stephen Curry,720.0,124,179,2
high,338.0,1058.0,170,255,401810363,4432171,Moses Moody,720.0,122,177,2
high,509.0,1229.0,191,288,401810363,4709138,Brandin Podziemski,720.0,121,176,2
high,225.0,1229.0,192,289,401810363,3213,Al Horford,1004.0,161,242,2
high,375.0,1379.0,215,320,401810363,4066436,De'Anthony Melton,1004.0,159,240,2
high,163.70000000000005,1392.7,220,328,401810363,6589,Draymond Green,1229.0,191,288,3
high,61.0,1440.0,230,340,401810363,3134903,Gary Payton II,1379.0,215,320,3
high,382.0,1440.0,231,341,401810363,4897262,Will Richard,1058.0,170,255,2
high,47.299999999999955,1440.0,232,342,401810363,3213,Al Horford,1392.7,220,328,3
high,747.0,1751.0,278,407,401810363,6430,Jimmy Butler III,1004.0,160,241,3
high,311.0,1751.0,279,408,401810363,4593016,Quinten Post,1440.0,231,341,3
high,311.0,1751.0,280,409,401810363,6589,Draymond Green,1440.0,232,342,4
high,413.0,1853.0,298,438,401810363,4432171,Moses Moody,1440.0,230,340,3
high,171.0,1922.0,309,456,401810363,3134903,Gary Payton II,1751.0,278,407,4
high,693.0,1922.0,310,457,401810363,3975,Stephen Curry,1229.0,192,289,3
high,171.0,1922.0,311,458,401810363,4431684,Trayce Jackson-Davis,1751.0,280,409,2
high,307.0,2160.0,347,506,401810363,4066436,De'Anthony Melton,1853.0,298,438,3
high,238.0,2160.0,348,507,401810363,6430,Jimmy Butler III,1922.0,309,456,4
high,238.0,2160.0,349,508,401810363,3213,Al Horford,1922.0,310,457,4
high,243.0,2403.0,386,568,401810363,3134903,Gary Payton II,2160.0,347,506,5
high,493.0,2415.0,390,573,401810363,6589,Draymond Green,1922.0,311,458,5
high,255.0,2415.0,391,574,401810363,3975,Stephen Curry,2160.0,349,508,4
high,772.0,2523.0,411,606,401810363,4709138,Brandin Podziemski,1751.0,279,408,3
high,414.0,2574.0,424,624,401810363,4997536,Gui Santos,2160.0,348,507,1
high,178.0,2593.0,430,631,401810363,3213,Al Horford,2415.0,390,573,5
high,314.3000000000002,2837.3,465,684,401810363,3975,Stephen Curry,2523.0,411,606,5
high,263.3000000000002,2837.3,467,687,401810363,6589,Draymond Green,2574.0,424,624,6
high,0,2837.3,468,689,401810363,3213,Al Horford,2837.3,467,687,6
high,477.0,2880,1000000000000,1000000000000,401810363,4066436,De'Anthony Melton,2403.0,386,568,4
high,465.0,2880,1000000000000,1000000000000,401810363,6430,Jimmy Butler III,2415.0,391,574,5
high,287.0,2880,1000000000000,1000000000000,401810363,4997536,Gui Santos,2593.0,430,631,2
high,42.69999999999982,2880,1000000000000,1000000000000,401810363,4709138,Brandin Podziemski,2837.3,465,684,4
high,42.69999999999982,2880,1000000000000,1000000000000,401810363,6589,Draymond Green,2837.3,468,689,7
high,257.0,257.0,34,53,401810381,6430,Jimmy Butler III,0.0,0,0,1
high,282.0,282.0,37,58,401810381,4593016,Quinten Post,0.0,0,0,1
high,437.0,437.0,56,84,401810381,4432171,Moses Moody,0.0,0,0,1
high,437.0,437.0,57,85,401810381,6589,Draymond Green,0.0,0,0,1
high,318.0,575.0,75,110,401810381,4709138,Brandin Podziemski,257.0,34,53,1
high,293.0,575.0,76,111,401810381,4997536,Gui Santos,282.0,37,58,1
high,575.0,575.0,77,112,401810381,3975,Stephen Curry,0.0,0,0,1
high,145.0,720.0,95,143,401810381,4897262,Will Richard,575.0,76,111,1
high,283.0,720.0,96,144,401810381,4066436,De'Anthony Melton,437.0,57,85,1
high,145.0,720.0,97,145,401810381,6430,Jimmy Butler III,575.0,75,110,2
high,145.0,720.0,98,146,401810381,4593016,Quinten Post,575.0,77,112,2
high,527.0,964.0,127,189,401810381,3213,Al Horford,437.0,56,84,1
high,244.0,964.0,128,190,401810381,3975,Stephen Curry,720.0,96,144,2
high,244.0,964.0,129,191,401810381,4997536,Gui Santos,720.0,97,145,2
high,427.0,1147.0,148,219,401810381,4709138,Brandin Podziemski,720.0,98,146,2
high,427.0,1147.0,149,220,401810381,4432171,Moses Moody,720.0,95,143,2
high,270.0,1234.0,171,255,401810381,4593016,Quinten Post,964.0,129,191,3
high,332.0,1296.0,183,271,401810381,6589,Draymond Green,964.0,128,190,2
high,198.29999999999995,1432.3,203,298,401810381,3975,Stephen Curry,1234.0,171,255,3
